Pierre-Olivier Gourinchas,male,0.99
Francesco Trebbi,male,1.0
Joel Sobel,male,1.0
Esteban Rossi-Hansberg,male,1.0
Erzo F.P. Luttmer,male,1.0
Rohini Pande,female,1.0
Marianne Bertrand,female,1.0
Emmanuel Farhi,male,1.0
Bård Harstad,male,1.0
Veronica Guerrieri,female,1.0
Juusso Toikka,None,0.0
Robert J. Hodrick,male,1.0
Guido Lorenzoni,male,1.0
John Friedman,male,1.0
Anne C. Case,female,1.0
Luigi Pistaferri,male,1.0
Stephen G. Cecchetti,male,1.0
David E. M. Sappington,male,1.0
Stephen Yeaple,male,1.0
Robert H. Porter,male,1.0
Lynn Fleisher,female,0.94
Simone Galperti,female,0.77
Matthew A. Roberson,male,1.0
Ellen Mcgrattan,female,1.0
Michael D. Woodford,male,1.0
Jakub Steiner,male,1.0
Ned Augenblick,male,0.99
Gautam Gowrisankaran,male,1.0
Jesús Fernández Villaverde,male,1.0
Kaivan Munshi,male,1.0
Chinhui Juhn,female,1.0
Michael R Ransom,male,1.0
Scott Freeman,male,1.0
Alisdair Mckay,male,0.95
Balazs Szentes,male,0.94
Charles C. Brown,male,1.0
Martin S. Gaynor,male,1.0
Don Fullerton,male,1.0
Eduardo Perez-Richet,male,1.0
Jeff Wooldridge,male,1.0
Edward Schlee,male,1.0
Leah Boustan,female,1.0
Aimee Chin,female,1.0
William Fuchs,male,1.0
Ilan Kremer,male,0.82
Hal R. Varian,male,0.99
Filip MatěJka,male,0.99
Curtis R. Taylor,male,1.0
Lones Smith,male,0.98
Mark Aguiar,male,1.0
Isaiah Andrews,male,1.0
Craig Burnside,male,1.0
John C. Heaton,male,1.0
Thomas Lemieux,male,1.0
Paul. L. Joskow,None,0.0
Pinelopi Koujianou Goldberg,female,0.98
Ronny Razin,male,0.98
Janice C. Eberly,female,1.0
Michael Fishman,male,1.0
Paul R. Milgrom,male,1.0
Jeffrey C. Fuhrer,male,1.0
Vincent Crawford,male,1.0
Pietro Ortoleva,male,1.0
Robin W. Boadway,male,0.76
Nico Voigtlander,male,0.97
B. Douglas Bernheim,None,0.0
Eric Verhoogen,male,1.0
David P. Baron,male,1.0
Brent Neiman,male,1.0
Loukas Karabarbounis,male,1.0
Paul Grieco,male,1.0
Daniel Benjamin,male,1.0
Steven M. Stelling,male,1.0
Emi Nakamura,female,0.87
Valerie A. Ramey,female,1.0
Daniel Friedman,male,1.0
Holger Sieg,male,1.0
Kelly Markel,female,0.89
Justin Sydnor,male,1.0
Manuel Amador,male,1.0
Martin Eichenbaum,male,1.0
Jeremy Stein,male,1.0
Arvind Krishnamurthy,male,1.0
Alan J. Auerbach,male,1.0
Sebnem Kalemli-Özcan,female,0.98
Gary Charness,male,1.0
Kenneth D. West,male,1.0
Nina Pavcnik,female,0.99
Geoffroy De Clippel,male,0.97
Lawrence J. Christiano,male,1.0
Jeffrey Ely,male,1.0
Stephen Coate,male,1.0
Marco Bassetto,male,1.0
Stefanie Stantcheva,female,0.99
Christopher Timmins,male,1.0
Matthew D. Shapiro,male,1.0
Guido Imbens,male,1.0
Seema Jayachandran,female,1.0
Jón Steinsson,male,1.0
Rachel E. Kranton,female,1.0
Kenneth Wolpin,male,1.0
Peter J. Klenow,male,1.0
James Andreoni,male,1.0
Richard Rogerson,male,1.0
Henrik Kleven,male,1.0
Frank Schorfheide,male,1.0
John Y. Campbell,male,1.0
Rajiv Sethi,male,1.0
Michael Grubb,male,1.0
Gilat Levy,female,0.73
Rachele.Kranton,None,0.0
Amir Sufi,male,1.0
Miguel Costa-Gomes,male,1.0
Joshua Hausman,male,1.0
Ali Hortaçsu,male,0.94
Antonio Penta,male,1.0
Kathryn Spier,female,1.0
Steven N. Durlauf,male,1.0
Shelly Lundberg,female,0.97
Heski Bar-Isaac,male,1.0
Roland Fryer,male,1.0
Andrew R. Schotter,male,1.0
Timothy J. Besley,male,1.0
Alessandro Lizzeri,male,1.0
Timothy S. Fuerst,male,1.0
Nicola Persico,male,0.83
Larry Samuelson,male,1.0
Ricardo Reis,male,1.0
Marina Halac,female,0.99
Shachar Kariv,male,0.99
Michelle Deblasi,female,1.0
Gordon Hanson,male,1.0
John C. Williams,male,1.0
Botond Köszegi,male,1.0
Bart Lipman,male,1.0
Richard E. Romano,male,1.0
Christina H. Paxson,female,1.0
Valeriea.Ramey,None,0.0
Peter Schott,male,1.0
Gilbert E. Metcalf,male,1.0
Tracy R. Lewis,female,0.94
Gabriel Carroll,male,1.0
Donald Davis,male,1.0
Emmanuel Saez,male,1.0
David H. Romer,male,1.0
John Roberts,male,1.0
John A. List,male,1.0
Nancy L. Rose,female,1.0
Peter C. Reiss,male,1.0
Michelle R. Garfinkel,female,1.0
Paul Beaudry,male,1.0
Dave Donaldson,male,1.0
Qingmin Liu,male,1.0
Randall Wright,male,1.0
Oleg Itskhoki,male,1.0
Mikhail Golosov,male,1.0
Sydney Ludvigson,female,0.63
David Green,male,1.0
Mark Dean,male,1.0
A. Craig Burnside,None,0.0
Wolfgang Pesendorfer,male,1.0
Lise Vesterlund,female,0.99
Leslie Young,female,0.83
Daniel R. Vincent,male,1.0
Parag Pathak,male,1.0
Charles Engel,male,1.0
Dirk Engelmann,male,1.0
John H. Kagel,male,1.0
Roland Bénabou,male,1.0
Jesse Rothstein,male,0.99
Petra Todd,female,0.99
Kyle W. Bagwell,male,1.0
Debraj Ray,male,0.98
Charles Sprenger,male,1.0
Jonathan Parker,male,1.0
Francine D. Blau,female,1.0
Bruce Blonigen,male,1.0
Jesús Fernándezvillaverde,male,1.0
Ilya Segal,male,0.97
Giovanni Maggi,male,1.0
Aleh Tsyvinski,male,0.8
Pinelopi Koujianou,female,0.98
Daniel Diermeier,male,1.0
Ariana Mapua,female,1.0
Jordi Gal ́I,male,0.99
Pierre Yared,male,1.0
