Helene Rey,female,0.99
Jakub Steiner,male,1.0
Marko Terviö,male,1.0
Bård Harstad,male,1.0
Miklos Koren,male,0.98
J. Thomas,female,0.67
J. Cochrane,female,0.67
Martin Pesendorfer,male,1.0
Andreas Moxnes,male,1.0
John Van Reenen,male,1.0
Alessandro Gavazza,male,1.0
V Bhaskar,female,0.71
Swati Dhingra,female,1.0
Imran Rasul,male,0.99
J. Vickers,female,0.67
Marko Terviq,male,1.0
Martin Oehmke,male,1.0
Pierre Yared,male,1.0
David Martimort,male,1.0
P. Jehiel,male,1.0
Dennis Kristensen,male,1.0
Takuro Yam Ashita,male,1.0
David S. Lee,male,1.0
Bernard Salani?,male,0.99
Amil Dasgupta,male,0.95
Orazio Attanasio,male,1.0
Francesco Decarolis,male,1.0
Alessandro Pavan,male,1.0
Narayana R. Kocherlakota,male,0.9
Giovanni Luca Violante,male,1.0
Nagore Iriberri,female,0.99
Eduardo Perez-Richet,male,1.0
Federica Romei,female,1.0
G. Bertola,male,1.0
Bàrd Harstad,None,0.0
Philipp Kircher (Chair),male,1.0
David Yanagizawa-Drott,male,1.0
H. Uhlig,male,1.0
Victoria Vanasco,female,1.0
Stefanie Stantcheva,female,0.99
Rema Hanna,female,0.88
Frederic Vermeulen,male,1.0
Francesco Caselli,male,1.0
A. Banerjee,None,0.0
Alex Gershkov,male,0.96
Kalina M Anova,female,0.99
B. Lockwood,None,0.0
Emily Breza,female,1.0
Per Krusell,male,0.97
Michele Piccione,female,0.78
Manuel Arellano,male,1.0
Jérome Adda,male,1.0
Noam Yuchtman,male,0.95
Stijn Van Nieuwerburgh,male,0.99
I. D. Jewitt,None,0.0
Jaume Ventura,male,0.99
Alexander Wolitzky,male,1.0
Elias Papaioannou,male,1.0
Gregory Thwaites,male,1.0
Burton Hollifield,male,0.99
M. Cripps,male,1.0
Chairman,None,0.0
Stéphane Bonhomme,male,0.93
I. Jewitt,None,0.0
Runo Strulovici,male,0.94
D. Quah,male,1.0
Ernst-Ludwig Von Thadden,male,1.0
Dimitri Vayanos,male,1.0
Mar Reguant,female,0.82
R. Porter,female,1.0
Bryan Graham,male,1.0
R. Benabou,female,1.0
Nir Jaim Ovich,male,1.0
C. Harris,female,1.0
M. Armstrong,male,1.0
J. Valimaki,female,0.67
O. Linton,None,0.0
Anna Mikusheva,female,0.99
Giacomo Ponzetto,male,1.0
Marko Tervio,male,1.0
G. Mailath,male,1.0
Gary B. Gorton,male,1.0
Debraj Ray,male,0.98
Marina Halac,female,0.99
M. Piccione,male,1.0
Terri Kneeland,female,1.0
Valentina Corradi,female,1.0
