,AuthorId,PaperId,Year,Name,NormalizedName
146,664019491.0,3124385895,2014,Lance Lochner,lance lochner
147,664019491.0,3124543449,2017,Lance Lochner,lance lochner
148,664019491.0,3124723337,1998,Lance Lochner,lance lochner
3082,1877272218.0,3124723337,1998,James J. Heckman,james j heckman
149,664019491.0,3124822863,1998,Lance Lochner,lance lochner
3085,1877272218.0,3124822863,1998,James J. Heckman,james j heckman
150,664019491.0,3124866230,1999,Lance Lochner,lance lochner
3087,1877272218.0,3124866230,1999,James J. Heckman,james j heckman
151,664019491.0,3124896053,2009,Lance Lochner,lance lochner
152,664019491.0,3124914447,2002,Lance Lochner,lance lochner
153,664019491.0,3124930443,2012,Lance Lochner,lance lochner
154,664019491.0,3124940943,2008,Lance Lochner,lance lochner
3092,1877272218.0,3124940943,2008,James J. Heckman,james j heckman
155,664019491.0,3124950156,2005,Lance Lochner,lance lochner
156,664019491.0,3125002372,2001,Lance Lochner,lance lochner
157,664019491.0,3125334868,2011,Lance Lochner,lance lochner
158,664019491.0,3125334868,2011,Lance Lochner,lance lochner
159,664019491.0,3125368211,2012,Lance Lochner,lance lochner
160,664019491.0,3125368211,2012,Lance Lochner,lance lochner
161,664019491.0,3125495587,2001,Lance Lochner,lance lochner
162,664019491.0,3125574329,2015,Lance Lochner,lance lochner
163,664019491.0,3125574329,2015,Lance Lochner,lance lochner
164,664019491.0,3125589405,2008,Lance Lochner,lance lochner
165,664019491.0,3125589405,2008,Lance Lochner,lance lochner
166,664019491.0,3125734110,2007,Lance Lochner,lance lochner
167,664019491.0,3125813544,2004,Lance Lochner,lance lochner
168,664019491.0,3126134467,2003,Lance Lochner,lance lochner
3145,1877272218.0,3126134467,2003,James J. Heckman,james j heckman
169,664019491.0,3126779156,2018,Lance Lochner,lance lochner
170,664019491.0,3139686824,2011,Lance Lochner,lance lochner
171,664019491.0,3141544366,2002,Lance Lochner,lance lochner
172,664019491.0,3142408110,2003,Lance Lochner,lance lochner
3163,1877272218.0,3142408110,2003,James J. Heckman,james j heckman
173,664019491.0,3142477305,2010,Lance Lochner,lance lochner
174,664019491.0,3142934005,2002,Lance Lochner,lance lochner
3167,1877272218.0,3142934005,2002,James J. Heckman,james j heckman
175,664019491.0,3143211226,2010,Lance Lochner,lance lochner
176,664019491.0,3143281969,1998,Lance Lochner,lance lochner
3170,1877272218.0,3143281969,1998,James J. Heckman,james j heckman
177,664019491.0,3143716709,2017,Lance Lochner,lance lochner
178,664019491.0,3143876764,2018,Lance Lochner,lance lochner
179,664019491.0,3143952018,2005,Lance Lochner,lance lochner
180,664019491.0,3147561424,2014,Lance Lochner,lance lochner
181,664019491.0,3148227360,2015,Lance Lochner,lance lochner
182,664019491.0,3148627923,2020,Lance Lochner,lance lochner
183,664019491.0,3150926934,2002,Lance Lochner,lance lochner
184,664019491.0,3151902450,2014,Lance Lochner,lance lochner
185,664019491.0,3152038462,1999,Lance Lochner,lance lochner
3211,1877272218.0,3152038462,1999,James J. Heckman,james j heckman
186,664019491.0,3152178634,2013,Lance Lochner,lance lochner
