,AuthorId,PaperId,Year,Name,NormalizedName
2073,2115544438.0,3125342429,2010,Lawrence F. Katz,lawrence f katz
2074,2115544438.0,3125353498,1986,Lawrence F. Katz,lawrence f katz
2075,2115544438.0,3125355641,1986,Lawrence F. Katz,lawrence f katz
2076,2115544438.0,3125395011,2013,Lawrence F. Katz,lawrence f katz
2077,2115544438.0,3125395011,2013,Lawrence F. Katz,lawrence f katz
2078,2115544438.0,3125464082,2005,Lawrence F. Katz,lawrence f katz
2079,2115544438.0,3125485534,2005,Lawrence F. Katz,lawrence f katz
2080,2115544438.0,3125486251,2014,Lawrence F. Katz,lawrence f katz
2081,2115544438.0,3125486251,2014,Lawrence F. Katz,lawrence f katz
2082,2115544438.0,3125676797,2015,Lawrence F. Katz,lawrence f katz
2083,2115544438.0,3125676797,2015,Lawrence F. Katz,lawrence f katz
2084,2115544438.0,3125701021,2008,Lawrence F. Katz,lawrence f katz
2085,2115544438.0,3125744351,1992,Lawrence F. Katz,lawrence f katz
2086,2115544438.0,3125798486,1996,Lawrence F. Katz,lawrence f katz
2087,2115544438.0,3125798486,1996,Lawrence F. Katz,lawrence f katz
2088,2115544438.0,3125900927,1999,Lawrence F. Katz,lawrence f katz
2089,2115544438.0,3125900927,1999,Lawrence F. Katz,lawrence f katz
4177,1880039828.0,3125900927,1999,Alan B. Krueger,alan b krueger
4178,1880039828.0,3125900927,1999,Alan B. Krueger,alan b krueger
4179,1880039828.0,3125900927,1999,Alan B. Krueger,alan b krueger
2090,2115544438.0,3125906475,1986,Lawrence F. Katz,lawrence f katz
2091,2115544438.0,3125913309,2004,Lawrence F. Katz,lawrence f katz
2092,2115544438.0,3125922936,1996,Lawrence F. Katz,lawrence f katz
5622,217345985.0,3125922936,1996,George J. Borjas,george j borjas
2093,2115544438.0,3125928056,1991,Lawrence F. Katz,lawrence f katz
2094,2115544438.0,3125962081,1998,Lawrence F. Katz,lawrence f katz
2095,2115544438.0,3126059148,1992,Lawrence F. Katz,lawrence f katz
2096,2115544438.0,3126061856,2005,Lawrence F. Katz,lawrence f katz
2097,2115544438.0,3126061856,2005,Lawrence F. Katz,lawrence f katz
2098,2115544438.0,3126073241,1997,Lawrence F. Katz,lawrence f katz
2099,2115544438.0,3126080393,2013,Lawrence F. Katz,lawrence f katz
2100,2115544438.0,3126098112,1993,Lawrence F. Katz,lawrence f katz
2101,2115544438.0,3128069697,2021,Lawrence F. Katz,lawrence f katz
2102,2115544438.0,3129431047,2021,Lawrence F. Katz,lawrence f katz
2103,2115544438.0,3130648493,2021,Lawrence F. Katz,lawrence f katz
2104,2115544438.0,3130648493,2021,Lawrence F. Katz,lawrence f katz
2105,2115544438.0,3132411448,2020,Lawrence F. Katz,lawrence f katz
2106,2115544438.0,3132411448,2020,Lawrence F. Katz,lawrence f katz
2107,2115544438.0,3140304118,1993,Lawrence F. Katz,lawrence f katz
4197,1880039828.0,3140304118,1993,Alan B. Krueger,alan b krueger
2108,2115544438.0,3140429570,1991,Lawrence F. Katz,lawrence f katz
4198,1880039828.0,3140429570,1991,Alan B. Krueger,alan b krueger
2109,2115544438.0,3141098524,1996,Lawrence F. Katz,lawrence f katz
2110,2115544438.0,3141315985,1988,Lawrence F. Katz,lawrence f katz
4202,1880039828.0,3141315985,1988,Alan B. Krueger,alan b krueger
2111,2115544438.0,3141398012,2005,Lawrence F. Katz,lawrence f katz
2112,2115544438.0,3141843739,1987,Lawrence F. Katz,lawrence f katz
2113,2115544438.0,3143630711,1986,Lawrence F. Katz,lawrence f katz
2114,2115544438.0,3143779973,2003,Lawrence F. Katz,lawrence f katz
2115,2115544438.0,3144083709,1998,Lawrence F. Katz,lawrence f katz
2116,2115544438.0,3144692532,1989,Lawrence F. Katz,lawrence f katz
2117,2115544438.0,3144755443,1993,Lawrence F. Katz,lawrence f katz
2118,2115544438.0,3144840308,2009,Lawrence F. Katz,lawrence f katz
4710,2129876404.0,3144840308,2009,Marianne Bertrand,marianne bertrand
2119,2115544438.0,3144964837,2005,Lawrence F. Katz,lawrence f katz
2120,2115544438.0,3145077558,1986,Lawrence F. Katz,lawrence f katz
2121,2115544438.0,3147069929,1986,Lawrence F. Katz,lawrence f katz
2122,2115544438.0,3147350551,1992,Lawrence F. Katz,lawrence f katz
4231,1880039828.0,3147350551,1992,Alan B. Krueger,alan b krueger
2123,2115544438.0,3147633448,1999,Lawrence F. Katz,lawrence f katz
2124,2115544438.0,3147643541,1995,Lawrence F. Katz,lawrence f katz
2125,2115544438.0,3148023329,1991,Lawrence F. Katz,lawrence f katz
2126,2115544438.0,3148837097,2003,Lawrence F. Katz,lawrence f katz
2127,2115544438.0,3149705878,2007,Lawrence F. Katz,lawrence f katz
2128,2115544438.0,3149960293,1999,Lawrence F. Katz,lawrence f katz
2129,2115544438.0,3150207716,1986,Lawrence F. Katz,lawrence f katz
2130,2115544438.0,3150523436,2019,Lawrence F. Katz,lawrence f katz
4241,1880039828.0,3150523436,2019,Alan B. Krueger,alan b krueger
2131,2115544438.0,3151007268,1987,Lawrence F. Katz,lawrence f katz
2132,2115544438.0,3151261251,1997,Lawrence F. Katz,lawrence f katz
2133,2115544438.0,3151286672,1999,Lawrence F. Katz,lawrence f katz
2134,2115544438.0,3151475617,2021,Lawrence F. Katz,lawrence f katz
2135,2115544438.0,3151903286,2003,Lawrence F. Katz,lawrence f katz
2136,2115544438.0,3152192140,2020,Lawrence F. Katz,lawrence f katz
2137,2115544438.0,3152759622,2019,Lawrence F. Katz,lawrence f katz
2138,2115544438.0,3159143727,2018,Lawrence F. Katz,lawrence f katz
2139,2115544438.0,3159143727,2018,Lawrence F. Katz,lawrence f katz
2140,2115544438.0,3160569746,2020,Lawrence F. Katz,lawrence f katz
2141,2115544438.0,3175809937,2021,Lawrence F. Katz,lawrence f katz
2142,2115544438.0,3175809937,2021,Lawrence F. Katz,lawrence f katz
2143,2115544438.0,3180677820,1991,Lawrence F. Katz,lawrence f katz
2144,2115544438.0,3180677820,1991,Lawrence F. Katz,lawrence f katz
2145,2115544438.0,3181694214,1990,Lawrence F. Katz,lawrence f katz
2146,2115544438.0,3186226131,2021,Lawrence F. Katz,lawrence f katz
2147,2115544438.0,3187961716,2021,Lawrence F. Katz,lawrence f katz
2148,2115544438.0,3202693413,2005,Lawrence F. Katz,lawrence f katz
2149,2115544438.0,3202693413,2005,Lawrence F. Katz,lawrence f katz
5666,217345985.0,3202693413,2005,George J. Borjas,george j borjas
5667,217345985.0,3202693413,2005,George J. Borjas,george j borjas
2150,2115544438.0,3203719939,2019,Lawrence F. Katz,lawrence f katz
2151,2115544438.0,3203719939,2019,Lawrence F. Katz,lawrence f katz
4247,1880039828.0,3203719939,2019,Alan B. Krueger,alan b krueger
4248,1880039828.0,3203719939,2019,Alan B. Krueger,alan b krueger
4249,1880039828.0,3203719939,2019,Alan B. Krueger,alan b krueger
2152,2041362166.0,27611327,2002,Seema Jayachandran,seema jayachandran
2153,2041362166.0,305792696,2008,Seema Jayachandran,seema jayachandran
2154,2041362166.0,452904887,2015,Seema Jayachandran,seema jayachandran
2155,2041362166.0,1195078822,2015,Seema Jayachandran,seema jayachandran
2156,2041362166.0,1497625654,2014,Seema Jayachandran,seema jayachandran
2157,2041362166.0,1543413564,2015,Seema Jayachandran,seema jayachandran
2158,2041362166.0,1570568212,2015,Seema Jayachandran,seema jayachandran
2159,2041362166.0,1582328700,2005,Seema Jayachandran,seema jayachandran
2160,2041362166.0,1673737856,2015,Seema Jayachandran,seema jayachandran
2161,2041362166.0,1990416357,2014,Seema Jayachandran,seema jayachandran
2162,2041362166.0,2010658937,2013,Seema Jayachandran,seema jayachandran
2163,2041362166.0,2017326699,2009,Seema Jayachandran,seema jayachandran
2164,2041362166.0,2024570946,2012,Seema Jayachandran,seema jayachandran
2165,2041362166.0,2048317604,2014,Seema Jayachandran,seema jayachandran
2166,2041362166.0,2050683400,2010,Seema Jayachandran,seema jayachandran
2167,2041362166.0,2099136864,2006,Seema Jayachandran,seema jayachandran
2168,2041362166.0,2099136864,2006,Seema Jayachandran,seema jayachandran
2169,2041362166.0,2107900987,2008,Seema Jayachandran,seema jayachandran
2170,2041362166.0,2114101259,2013,Seema Jayachandran,seema jayachandran
2171,2041362166.0,2122125930,2009,Seema Jayachandran,seema jayachandran
2172,2041362166.0,2136156742,2005,Seema Jayachandran,seema jayachandran
2173,2041362166.0,2138980537,2015,Seema Jayachandran,seema jayachandran
2174,2041362166.0,2147767411,2019,Seema Jayachandran,seema jayachandran
2175,2041362166.0,2153001498,2004,Seema Jayachandran,seema jayachandran
2176,2041362166.0,2165187947,2011,Seema Jayachandran,seema jayachandran
2177,2041362166.0,2187155368,2007,Seema Jayachandran,seema jayachandran
2178,2041362166.0,2227366518,2015,Seema Jayachandran,seema jayachandran
2179,2041362166.0,2234301264,2015,Seema Jayachandran,seema jayachandran
2180,2041362166.0,2254439969,2015,Seema Jayachandran,seema jayachandran
2181,2041362166.0,2307987896,2015,Seema Jayachandran,seema jayachandran
2182,2041362166.0,2339816111,2008,Seema Jayachandran,seema jayachandran
2183,2041362166.0,2469618083,2016,Seema Jayachandran,seema jayachandran
2184,2041362166.0,2539896453,2016,Seema Jayachandran,seema jayachandran
2185,2041362166.0,2591655047,2003,Seema Jayachandran,seema jayachandran
2186,2041362166.0,2592671322,2005,Seema Jayachandran,seema jayachandran
2187,2041362166.0,2593186240,2007,Seema Jayachandran,seema jayachandran
2188,2041362166.0,2594398871,2003,Seema Jayachandran,seema jayachandran
2189,2041362166.0,2594820092,2013,Seema Jayachandran,seema jayachandran
2190,2041362166.0,2607144478,2002,Seema Jayachandran,seema jayachandran
2191,2041362166.0,2615206172,2017,Seema Jayachandran,seema jayachandran
2192,2041362166.0,2625899191,2015,Seema Jayachandran,seema jayachandran
2193,2041362166.0,2689522320,2014,Seema Jayachandran,seema jayachandran
2194,2041362166.0,2738386846,2016,Seema Jayachandran,seema jayachandran
2195,2041362166.0,2753884747,2017,Seema Jayachandran,seema jayachandran
2196,2041362166.0,2756372006,2003,Seema Jayachandran,seema jayachandran
2197,2041362166.0,2765870642,2019,Seema Jayachandran,seema jayachandran
2198,2041362166.0,2781802535,2018,Seema Jayachandran,seema jayachandran
2199,2041362166.0,2782676269,2018,Seema Jayachandran,seema jayachandran
2200,2041362166.0,2789320999,2017,Seema Jayachandran,seema jayachandran
2201,2041362166.0,2886783958,2019,Seema Jayachandran,seema jayachandran
2202,2041362166.0,2886783958,2019,Seema Jayachandran,seema jayachandran
2203,2041362166.0,2890377989,2008,Seema Jayachandran,seema jayachandran
2204,2041362166.0,2890856087,2009,Seema Jayachandran,seema jayachandran
